X,Y,Z,body,wl,wr
54,53,18,1,0,1
54,53,19,1,0,1
54,53,20,1,0,1
54,53,21,1,0,1
54,53,22,1,0,1
54,53,23,1,0,1
54,53,24,1,0,1
54,53,25,1,0,1
54,54,10,1,0,1
54,54,11,1,0,1
54,54,12,1,0,1
54,54,13,1,0,1
54,54,14,1,0,1
54,54,15,1,0,1
54,54,16,1,0,1
54,54,17,1,0,1
54,54,18,1,0,1
54,54,19,1,0,1
54,54,20,1,0,1
54,54,21,1,0,1
54,54,22,1,0,1
54,54,23,1,0,1
54,54,24,1,0,1
54,55,11,1,0,1
54,55,12,1,0,1
54,55,13,1,0,1
54,55,14,1,0,1
54,55,15,1,0,1
54,55,16,1,0,1
54,55,17,1,0,1
54,55,18,1,0,1
54,55,19,1,0,1
54,55,20,1,0,1
54,55,21,1,0,1
54,55,22,1,0,1
54,55,23,1,0,1
54,55,24,1,0,1
54,56,12,1,0,1
54,56,13,1,0,1
54,56,14,1,0,1
54,56,15,1,0,1
54,56,16,1,0,1
54,56,17,1,0,1
54,56,18,1,0,1
54,56,19,1,0,1
54,56,20,1,0,1
54,56,21,1,0,1
54,56,22,1,0,1
54,56,23,1,0,1
54,56,24,1,0,1
54,57,13,1,0,1
54,57,14,1,0,1
54,57,15,1,0,1
54,57,18,1,0,1
54,57,19,1,0,1
54,57,20,1,0,1
54,57,21,1,0,1
54,57,22,1,0,1
54,57,23,1,0,1
55,30,15,1,0,1
55,30,16,1,0,1
55,30,17,1,0,1
55,30,18,1,0,1
55,30,19,1,0,1
55,31,11,1,0,1
55,31,12,1,0,1
55,31,13,1,0,1
55,31,14,1,0,1
55,31,15,1,0,1
55,31,16,1,0,1
55,31,17,1,0,1
55,31,18,1,0,1
55,31,19,1,0,1
55,31,20,1,0,1
55,32,10,1,0,1
55,32,11,1,0,1
55,32,12,1,0,1
55,32,13,1,0,1
55,32,14,1,0,1
55,32,15,1,0,1
55,32,16,1,0,1
55,32,17,1,0,1
55,32,18,1,0,1
55,32,19,1,0,1
55,32,20,1,0,1
55,32,21,1,0,1
55,32,22,1,0,1
55,32,23,1,0,1
55,33,9,1,0,1
55,33,10,1,0,1
55,33,11,1,0,1
55,33,12,1,0,1
55,33,13,1,0,1
55,33,14,1,0,1
55,33,15,1,0,1
55,33,16,1,0,1
55,33,17,1,0,1
55,33,18,1,0,1
55,33,19,1,0,1
55,33,20,1,0,1
55,33,21,1,0,1
55,33,22,1,0,1
55,33,23,1,0,1
55,34,8,1,0,1
55,34,9,1,0,1
55,34,10,1,0,1
55,34,11,1,0,1
55,34,12,1,0,1
55,34,13,1,0,1
55,34,14,1,0,1
55,34,15,1,0,1
55,34,16,1,0,1
55,34,17,1,0,1
55,34,18,1,0,1
55,34,19,1,0,1
55,34,20,1,0,1
55,34,21,1,0,1
55,34,22,1,0,1
55,34,23,1,0,1
55,34,24,1,0,1
55,35,9,1,0,1
55,35,10,1,0,1
55,35,11,1,0,1
55,35,12,1,0,1
55,35,13,1,0,1
55,35,14,1,0,1
55,35,15,1,0,1
55,35,16,1,0,1
55,35,17,1,0,1
55,35,18,1,0,1
55,35,19,1,0,1
55,35,20,1,0,1
55,35,21,1,0,1
55,35,22,1,0,1
55,35,23,1,0,1
55,35,24,1,0,1
55,35,25,1,0,1
55,36,8,1,0,1
55,36,9,1,0,1
55,36,10,1,0,1
55,36,11,1,0,1
55,36,12,1,0,1
55,36,13,1,0,1
55,36,14,1,0,1
55,36,15,1,0,1
55,36,16,1,0,1
55,36,17,1,0,1
55,36,18,1,0,1
55,36,19,1,0,1
55,36,20,1,0,1
55,36,21,1,0,1
55,36,22,1,0,1
55,36,23,1,0,1
55,36,24,1,0,1
55,36,25,1,0,1
55,36,26,1,0,1
55,37,8,1,0,1
55,37,9,1,0,1
55,37,10,1,0,1
55,37,11,1,0,1
55,37,12,1,0,1
55,37,13,1,0,1
55,37,14,1,0,1
55,37,15,1,0,1
55,37,16,1,0,1
55,37,17,1,0,1
55,37,18,1,0,1
55,37,19,1,0,1
55,37,20,1,0,1
55,37,21,1,0,1
55,37,22,1,0,1
55,37,23,1,0,1
55,37,24,1,0,1
55,37,25,1,0,1
55,37,26,1,0,1
55,37,27,1,0,1
55,38,7,1,0,1
55,38,8,1,0,1
55,38,9,1,0,1
55,38,10,1,0,1
55,38,11,1,0,1
55,38,12,1,0,1
55,38,13,1,0,1
55,38,14,1,0,1
55,38,15,1,0,1
55,38,16,1,0,1
55,38,17,1,0,1
55,38,18,1,0,1
55,38,19,1,0,1
55,38,20,1,0,1
55,38,21,1,0,1
55,38,22,1,0,1
55,38,23,1,0,1
55,38,24,1,0,1
55,38,25,1,0,1
55,38,26,1,0,1
55,39,7,1,0,1
55,39,8,1,0,1
55,39,9,1,0,1
55,39,10,1,0,1
55,39,11,1,0,1
55,39,12,1,0,1
55,39,13,1,0,1
55,39,14,1,0,1
55,39,15,1,0,1
55,39,16,1,0,1
55,39,17,1,0,1
55,39,18,1,0,1
55,39,19,1,0,1
55,39,20,1,0,1
55,39,21,1,0,1
55,39,22,1,0,1
55,39,23,1,0,1
55,39,24,1,0,1
55,39,25,1,0,1
55,39,26,1,0,1
55,39,27,1,0,1
55,40,8,1,0,1
55,40,9,1,0,1
55,40,10,1,0,1
55,40,11,1,0,1
55,40,12,1,0,1
55,40,13,1,0,1
55,40,14,1,0,1
55,40,15,1,0,1
55,40,16,1,0,1
55,40,17,1,0,1
55,40,18,1,0,1
55,40,19,1,0,1
55,40,20,1,0,1
55,40,21,1,0,1
55,40,22,1,0,1
55,40,23,1,0,1
55,40,24,1,0,1
55,40,25,1,0,1
55,40,26,1,0,1
55,40,27,1,0,1
55,41,8,1,0,1
55,41,9,1,0,1
55,41,10,1,0,1
55,41,11,1,0,1
55,41,12,1,0,1
55,41,13,1,0,1
55,41,14,1,0,1
55,41,15,1,0,1
55,41,16,1,0,1
55,41,17,1,0,1
55,41,18,1,0,1
55,41,19,1,0,1
55,41,20,1,0,1
55,41,21,1,0,1
55,41,22,1,0,1
55,41,23,1,0,1
55,41,24,1,0,1
55,41,25,1,0,1
55,41,26,1,0,1
55,41,27,1,0,1
55,42,8,1,0,1
55,42,9,1,0,1
55,42,10,1,0,1
55,42,11,1,0,1
55,42,12,1,0,1
55,42,13,1,0,1
55,42,14,1,0,1
55,42,15,1,0,1
55,42,16,1,0,1
55,42,17,1,0,1
55,42,18,1,0,1
55,42,19,1,0,1
55,42,20,1,0,1
55,42,21,1,0,1
55,42,22,1,0,1
55,42,23,1,0,1
55,42,24,1,0,1
55,42,25,1,0,1
55,42,26,1,0,1
55,43,7,1,0,1
55,43,8,1,0,1
55,43,9,1,0,1
55,43,10,1,0,1
55,43,11,1,0,1
55,43,12,1,0,1
55,43,13,1,0,1
55,43,14,1,0,1
55,43,15,1,0,1
55,43,16,1,0,1
55,43,17,1,0,1
55,43,18,1,0,1
55,43,19,1,0,1
55,43,20,1,0,1
55,43,21,1,0,1
55,43,22,1,0,1
55,43,23,1,0,1
55,43,24,1,0,1
55,43,25,1,0,1
55,43,26,1,0,1
55,44,8,1,0,1
55,44,9,1,0,1
55,44,10,1,0,1
55,44,11,1,0,1
55,44,12,1,0,1
55,44,13,1,0,1
55,44,14,1,0,1
55,44,15,1,0,1
55,44,16,1,0,1
55,44,17,1,0,1
55,44,18,1,0,1
55,44,19,1,0,1
55,44,20,1,0,1
55,44,21,1,0,1
55,44,22,1,0,1
55,44,23,1,0,1
55,44,24,1,0,1
55,44,25,1,0,1
55,44,26,1,0,1
55,45,8,1,0,1
55,45,9,1,0,1
55,45,10,1,0,1
55,45,11,1,0,1
55,45,12,1,0,1
55,45,13,1,0,1
55,45,14,1,0,1
55,45,15,1,0,1
55,45,16,1,0,1
55,45,17,1,0,1
55,45,18,1,0,1
55,45,19,1,0,1
55,45,20,1,0,1
55,45,21,1,0,1
55,45,22,1,0,1
55,45,23,1,0,1
55,45,24,1,0,1
55,45,25,1,0,1
55,45,26,1,0,1
55,45,27,1,0,1
55,46,9,1,0,1
55,46,10,1,0,1
55,46,11,1,0,1
55,46,12,1,0,1
55,46,13,1,0,1
55,46,14,1,0,1
55,46,15,1,0,1
55,46,16,1,0,1
55,46,17,1,0,1
55,46,18,1,0,1
55,46,19,1,0,1
55,46,20,1,0,1
55,46,21,1,0,1
55,46,22,1,0,1
55,46,23,1,0,1
55,46,24,1,0,1
55,46,25,1,0,1
55,46,26,1,0,1
55,47,8,1,0,1
55,47,9,1,0,1
55,47,10,1,0,1
55,47,11,1,0,1
55,47,12,1,0,1
55,47,13,1,0,1
55,47,14,1,0,1
55,47,15,1,0,1
55,47,16,1,0,1
55,47,17,1,0,1
55,47,18,1,0,1
55,47,19,1,0,1
55,47,20,1,0,1
55,47,21,1,0,1
55,47,22,1,0,1
55,47,23,1,0,1
55,47,24,1,0,1
55,47,25,1,0,1
55,47,26,1,0,1
55,47,27,1,0,1
55,48,9,1,0,1
55,48,10,1,0,1
55,48,11,1,0,1
55,48,12,1,0,1
55,48,13,1,0,1
55,48,14,1,0,1
55,48,15,1,0,1
55,48,16,1,0,1
55,48,17,1,0,1
55,48,18,1,0,1
55,48,19,1,0,1
55,48,20,1,0,1
55,48,21,1,0,1
55,48,22,1,0,1
55,48,23,1,0,1
55,48,24,1,0,1
55,48,25,1,0,1
55,48,26,1,0,1
55,48,28,1,0,1
55,49,9,1,0,1
55,49,10,1,0,1
55,49,11,1,0,1
55,49,12,1,0,1
55,49,13,1,0,1
55,49,14,1,0,1
55,49,15,1,0,1
55,49,16,1,0,1
55,49,17,1,0,1
55,49,18,1,0,1
55,49,19,1,0,1
55,49,20,1,0,1
55,49,21,1,0,1
55,49,22,1,0,1
55,49,23,1,0,1
55,49,24,1,0,1
55,50,9,1,0,1
55,50,10,1,0,1
55,50,11,1,0,1
55,50,12,1,0,1
55,50,13,1,0,1
55,50,14,1,0,1
55,50,15,1,0,1
55,50,16,1,0,1
55,50,17,1,0,1
55,50,18,1,0,1
55,50,19,1,0,1
55,50,20,1,0,1
55,50,21,1,0,1
55,50,22,1,0,1
55,50,23,1,0,1
55,50,24,1,0,1
55,51,10,1,0,1
55,51,11,1,0,1
55,51,12,1,0,1
55,51,13,1,0,1
55,51,14,1,0,1
55,51,15,1,0,1
55,51,16,1,0,1
55,51,17,1,0,1
55,51,18,1,0,1
55,51,19,1,0,1
55,51,20,1,0,1
55,51,21,1,0,1
55,51,22,1,0,1
55,51,23,1,0,1
55,51,24,1,0,1
55,52,10,1,0,1
55,52,11,1,0,1
55,52,12,1,0,1
55,52,13,1,0,1
55,52,14,1,0,1
55,52,15,1,0,1
55,52,16,1,0,1
55,52,17,1,0,1
55,52,18,1,0,1
55,52,19,1,0,1
55,52,20,1,0,1
55,52,21,1,0,1
55,52,22,1,0,1
55,52,23,1,0,1
55,52,24,1,0,1
55,52,25,1,0,1
55,53,10,1,0,1
55,53,11,1,0,1
55,53,12,1,0,1
55,53,13,1,0,1
55,53,14,1,0,1
55,53,15,1,0,1
55,53,16,1,0,1
55,53,17,1,0,1
55,53,18,1,0,1
55,53,19,1,0,1
55,53,20,1,0,1
55,53,21,1,0,1
55,53,22,1,0,1
55,53,23,1,0,1
55,53,24,1,0,1
55,54,10,1,0,1
55,54,11,1,0,1
55,54,12,1,0,1
55,54,13,1,0,1
55,54,14,1,0,1
55,54,15,1,0,1
55,54,16,1,0,1
55,54,17,1,0,1
55,54,18,1,0,1
55,54,19,1,0,1
55,54,20,1,0,1
55,54,21,1,0,1
55,54,22,1,0,1
55,54,23,1,0,1
55,54,24,1,0,1
55,54,25,1,0,1
55,55,11,1,0,1
55,55,12,1,0,1
55,55,13,1,0,1
55,55,14,1,0,1
55,55,15,1,0,1
55,55,16,1,0,1
55,55,17,1,0,1
55,55,18,1,0,1
55,55,19,1,0,1
55,55,20,1,0,1
55,55,21,1,0,1
55,55,22,1,0,1
55,55,23,1,0,1
55,55,24,1,0,1
55,55,26,1,0,1
55,56,11,1,0,1
55,56,12,1,0,1
55,56,13,1,0,1
55,56,14,1,0,1
55,56,15,1,0,1
55,56,16,1,0,1
55,56,17,1,0,1
55,56,18,1,0,1
55,56,19,1,0,1
55,56,20,1,0,1
55,56,21,1,0,1
55,56,22,1,0,1
55,56,23,1,0,1
55,57,12,1,0,1
55,57,13,1,0,1
55,57,14,1,0,1
55,57,15,1,0,1
55,57,16,1,0,1
55,57,17,1,0,1
55,57,18,1,0,1
55,57,19,1,0,1
55,57,20,1,0,1
55,57,21,1,0,1
55,57,22,1,0,1
55,58,13,1,0,1
55,58,14,1,0,1
55,58,16,1,0,1
55,58,17,1,0,1
55,58,18,1,0,1
55,58,19,1,0,1
55,58,20,1,0,1
55,58,21,1,0,1
55,58,22,1,0,1
56,31,13,1,0,1
56,31,14,1,0,1
56,31,15,1,0,1
56,31,16,1,0,1
56,31,17,1,0,1
56,31,18,1,0,1
56,31,19,1,0,1
56,32,11,1,0,1
56,32,12,1,0,1
56,32,13,1,0,1
56,32,14,1,0,1
56,32,15,1,0,1
56,32,16,1,0,1
56,32,17,1,0,1
56,32,18,1,0,1
56,32,19,1,0,1
56,32,20,1,0,1
56,33,11,1,0,1
56,33,12,1,0,1
56,33,13,1,0,1
56,33,14,1,0,1
56,33,15,1,0,1
56,33,16,1,0,1
56,33,17,1,0,1
56,33,18,1,0,1
56,33,19,1,0,1
56,33,20,1,0,1
56,33,21,1,0,1
56,33,22,1,0,1
56,33,23,1,0,1
56,34,9,1,0,1
56,34,10,1,0,1
56,34,11,1,0,1
56,34,12,1,0,1
56,34,13,1,0,1
56,34,14,1,0,1
56,34,15,1,0,1
56,34,16,1,0,1
56,34,17,1,0,1
56,34,18,1,0,1
56,34,19,1,0,1
56,34,20,1,0,1
56,34,21,1,0,1
56,34,22,1,0,1
56,34,23,1,0,1
56,34,24,1,0,1
56,35,8,1,0,1
56,35,9,1,0,1
56,35,10,1,0,1
56,35,11,1,0,1
56,35,12,1,0,1
56,35,13,1,0,1
56,35,14,1,0,1
56,35,15,1,0,1
56,35,16,1,0,1
56,35,17,1,0,1
56,35,18,1,0,1
56,35,19,1,0,1
56,35,20,1,0,1
56,35,21,1,0,1
56,35,22,1,0,1
56,35,23,1,0,1
56,35,24,1,0,1
56,36,9,1,0,1
56,36,10,1,0,1
56,36,11,1,0,1
56,36,12,1,0,1
56,36,13,1,0,1
56,36,14,1,0,1
56,36,15,1,0,1
56,36,16,1,0,1
56,36,17,1,0,1
56,36,18,1,0,1
56,36,19,1,0,1
56,36,20,1,0,1
56,36,21,1,0,1
56,36,22,1,0,1
56,36,23,1,0,1
56,36,24,1,0,1
56,36,25,1,0,1
56,37,8,1,0,1
56,37,9,1,0,1
56,37,10,1,0,1
56,37,11,1,0,1
56,37,12,1,0,1
56,37,13,1,0,1
56,37,14,1,0,1
56,37,15,1,0,1
56,37,16,1,0,1
56,37,17,1,0,1
56,37,18,1,0,1
56,37,19,1,0,1
56,37,20,1,0,1
56,37,21,1,0,1
56,37,22,1,0,1
56,37,23,1,0,1
56,37,24,1,0,1
56,37,25,1,0,1
56,37,26,1,0,1
56,38,8,1,0,1
56,38,9,1,0,1
56,38,10,1,0,1
56,38,11,1,0,1
56,38,12,1,0,1
56,38,13,1,0,1
56,38,14,1,0,1
56,38,15,1,0,1
56,38,16,1,0,1
56,38,17,1,0,1
56,38,18,1,0,1
56,38,19,1,0,1
56,38,20,1,0,1
56,38,21,1,0,1
56,38,22,1,0,1
56,38,23,1,0,1
56,38,24,1,0,1
56,38,25,1,0,1
56,38,26,1,0,1
56,38,27,1,0,1
56,39,8,1,0,1
56,39,9,1,0,1
56,39,10,1,0,1
56,39,11,1,0,1
56,39,12,1,0,1
56,39,13,1,0,1
56,39,14,1,0,1
56,39,15,1,0,1
56,39,16,1,0,1
56,39,17,1,0,1
56,39,18,1,0,1
56,39,19,1,0,1
56,39,20,1,0,1
56,39,21,1,0,1
56,39,22,1,0,1
56,39,23,1,0,1
56,39,24,1,0,1
56,39,25,1,0,1
56,39,26,1,0,1
56,39,27,1,0,1
56,40,7,1,0,1
56,40,8,1,0,1
56,40,9,1,0,1
56,40,10,1,0,1
56,40,11,1,0,1
56,40,12,1,0,1
56,40,13,1,0,1
56,40,14,1,0,1
56,40,15,1,0,1
56,40,16,1,0,1
56,40,17,1,0,1
56,40,18,1,0,1
56,40,19,1,0,1
56,40,20,1,0,1
56,40,21,1,0,1
56,40,22,1,0,1
56,40,23,1,0,1
56,40,24,1,0,1
56,40,25,1,0,1
56,40,26,1,0,1
56,40,27,1,0,1
56,41,8,1,0,1
56,41,9,1,0,1
56,41,10,1,0,1
56,41,11,1,0,1
56,41,12,1,0,1
56,41,13,1,0,1
56,41,14,1,0,1
56,41,15,1,0,1
56,41,16,1,0,1
56,41,17,1,0,1
56,41,18,1,0,1
56,41,19,1,0,1
56,41,20,1,0,1
56,41,21,1,0,1
56,41,22,1,0,1
56,41,23,1,0,1
56,41,24,1,0,1
56,41,25,1,0,1
56,41,26,1,0,1
56,42,8,1,0,1
56,42,9,1,0,1
56,42,10,1,0,1
56,42,11,1,0,1
56,42,12,1,0,1
56,42,13,1,0,1
56,42,14,1,0,1
56,42,15,1,0,1
56,42,16,1,0,1
56,42,17,1,0,1
56,42,18,1,0,1
56,42,19,1,0,1
56,42,20,1,0,1
56,42,21,1,0,1
56,42,22,1,0,1
56,42,23,1,0,1
56,42,24,1,0,1
56,42,25,1,0,1
56,42,26,1,0,1
56,43,8,1,0,1
56,43,9,1,0,1
56,43,10,1,0,1
56,43,11,1,0,1
56,43,12,1,0,1
56,43,13,1,0,1
56,43,14,1,0,1
56,43,15,1,0,1
56,43,16,1,0,1
56,43,17,1,0,1
56,43,18,1,0,1
56,43,19,1,0,1
56,43,20,1,0,1
56,43,21,1,0,1
56,43,22,1,0,1
56,43,23,1,0,1
56,43,24,1,0,1
56,43,25,1,0,1
56,43,26,1,0,1
56,44,8,1,0,1
56,44,9,1,0,1
56,44,10,1,0,1
56,44,11,1,0,1
56,44,12,1,0,1
56,44,13,1,0,1
56,44,14,1,0,1
56,44,15,1,0,1
56,44,16,1,0,1
56,44,17,1,0,1
56,44,18,1,0,1
56,44,19,1,0,1
56,44,20,1,0,1
56,44,21,1,0,1
56,44,22,1,0,1
56,44,23,1,0,1
56,44,24,1,0,1
56,44,25,1,0,1
56,44,26,1,0,1
56,44,27,1,0,1
56,45,9,1,0,1
56,45,10,1,0,1
56,45,11,1,0,1
56,45,12,1,0,1
56,45,13,1,0,1
56,45,14,1,0,1
56,45,15,1,0,1
56,45,16,1,0,1
56,45,17,1,0,1
56,45,18,1,0,1
56,45,19,1,0,1
56,45,20,1,0,1
56,45,21,1,0,1
56,45,22,1,0,1
56,45,23,1,0,1
56,45,24,1,0,1
56,45,25,1,0,1
56,45,26,1,0,1
56,46,8,1,0,1
56,46,9,1,0,1
56,46,10,1,0,1
56,46,11,1,0,1
56,46,12,1,0,1
56,46,13,1,0,1
56,46,14,1,0,1
56,46,15,1,0,1
56,46,16,1,0,1
56,46,17,1,0,1
56,46,18,1,0,1
56,46,19,1,0,1
56,46,20,1,0,1
56,46,21,1,0,1
56,46,22,1,0,1
56,46,23,1,0,1
56,46,24,1,0,1
56,46,25,1,0,1
56,46,26,1,0,1
56,46,27,1,0,1
56,47,9,1,0,1
56,47,10,1,0,1
56,47,11,1,0,1
56,47,12,1,0,1
56,47,13,1,0,1
56,47,14,1,0,1
56,47,15,1,0,1
56,47,16,1,0,1
56,47,17,1,0,1
56,47,18,1,0,1
56,47,19,1,0,1
56,47,20,1,0,1
56,47,21,1,0,1
56,47,22,1,0,1
56,47,23,1,0,1
56,47,24,1,0,1
56,47,25,1,0,1
56,47,26,1,0,1
56,48,8,1,0,1
56,48,9,1,0,1
56,48,10,1,0,1
56,48,11,1,0,1
56,48,12,1,0,1
56,48,13,1,0,1
56,48,14,1,0,1
56,48,15,1,0,1
56,48,16,1,0,1
56,48,17,1,0,1
56,48,18,1,0,1
56,48,19,1,0,1
56,48,20,1,0,1
56,48,21,1,0,1
56,48,22,1,0,1
56,48,23,1,0,1
56,48,24,1,0,1
56,49,9,1,0,1
56,49,10,1,0,1
56,49,11,1,0,1
56,49,12,1,0,1
56,49,13,1,0,1
56,49,14,1,0,1
56,49,15,1,0,1
56,49,16,1,0,1
56,49,17,1,0,1
56,49,18,1,0,1
56,49,19,1,0,1
56,49,20,1,0,1
56,49,21,1,0,1
56,49,22,1,0,1
56,49,23,1,0,1
56,49,24,1,0,1
56,50,9,1,0,1
56,50,10,1,0,1
56,50,11,1,0,1
56,50,12,1,0,1
56,50,13,1,0,1
56,50,14,1,0,1
56,50,15,1,0,1
56,50,16,1,0,1
56,50,17,1,0,1
56,50,18,1,0,1
56,50,19,1,0,1
56,50,20,1,0,1
56,50,21,1,0,1
56,50,22,1,0,1
56,50,23,1,0,1
56,50,24,1,0,1
56,51,10,1,0,1
56,51,11,1,0,1
56,51,12,1,0,1
56,51,13,1,0,1
56,51,14,1,0,1
56,51,15,1,0,1
56,51,16,1,0,1
56,51,17,1,0,1
56,51,18,1,0,1
56,51,19,1,0,1
56,51,20,1,0,1
56,51,21,1,0,1
56,51,22,1,0,1
56,51,23,1,0,1
56,51,24,1,0,1
56,51,25,1,0,1
56,52,9,1,0,1
56,52,10,1,0,1
56,52,11,1,0,1
56,52,12,1,0,1
56,52,13,1,0,1
56,52,14,1,0,1
56,52,15,1,0,1
56,52,16,1,0,1
56,52,17,1,0,1
56,52,18,1,0,1
56,52,19,1,0,1
56,52,20,1,0,1
56,52,21,1,0,1
56,52,22,1,0,1
56,52,23,1,0,1
56,52,24,1,0,1
56,53,10,1,0,1
56,53,11,1,0,1
56,53,12,1,0,1
56,53,13,1,0,1
56,53,14,1,0,1
56,53,15,1,0,1
56,53,16,1,0,1
56,53,17,1,0,1
56,53,18,1,0,1
56,53,19,1,0,1
56,53,20,1,0,1
56,53,21,1,0,1
56,53,22,1,0,1
56,53,23,1,0,1
56,53,24,1,0,1
56,53,25,1,0,1
56,54,11,1,0,1
56,54,12,1,0,1
56,54,13,1,0,1
56,54,14,1,0,1
56,54,15,1,0,1
56,54,16,1,0,1
56,54,17,1,0,1
56,54,18,1,0,1
56,54,19,1,0,1
56,54,20,1,0,1
56,54,21,1,0,1
56,54,22,1,0,1
56,54,23,1,0,1
56,54,24,1,0,1
56,54,25,1,0,1
56,54,26,1,0,1
56,55,11,1,0,1
56,55,12,1,0,1
56,55,13,1,0,1
56,55,14,1,0,1
56,55,15,1,0,1
56,55,16,1,0,1
56,55,17,1,0,1
56,55,18,1,0,1
56,55,19,1,0,1
56,55,20,1,0,1
56,55,21,1,0,1
56,55,22,1,0,1
56,56,12,1,0,1
56,56,13,1,0,1
56,56,14,1,0,1
56,56,15,1,0,1
56,56,16,1,0,1
56,56,17,1,0,1
56,56,18,1,0,1
56,56,19,1,0,1
56,56,20,1,0,1
56,56,21,1,0,1
56,56,22,1,0,1
56,57,13,1,0,1
56,57,14,1,0,1
56,57,15,1,0,1
56,57,16,1,0,1
56,57,17,1,0,1
56,57,18,1,0,1
56,57,19,1,0,1
56,57,20,1,0,1
56,57,21,1,0,1
56,57,22,1,0,1
56,58,14,1,0,1
56,58,15,1,0,1
56,58,16,1,0,1
56,58,17,1,0,1
56,58,18,1,0,1
56,58,19,1,0,1
56,58,20,1,0,1
56,58,21,1,0,1
56,58,22,1,0,1
56,59,15,1,0,1
56,59,16,1,0,1
56,59,17,1,0,1
56,59,18,1,0,1
56,59,19,1,0,1
56,59,20,1,0,1
56,59,21,1,0,1
57,32,13,1,0,1
57,32,14,1,0,1
57,33,11,1,0,1
57,33,12,1,0,1
57,33,13,1,0,1
57,33,14,1,0,1
57,33,15,1,0,1
57,34,11,1,0,1
57,34,12,1,0,1
57,34,13,1,0,1
57,34,14,1,0,1
57,34,15,1,0,1
57,34,16,1,0,1
57,34,22,1,0,1
57,34,23,1,0,1
57,34,24,1,0,1
57,35,9,1,0,1
57,35,10,1,0,1
57,35,11,1,0,1
57,35,12,1,0,1
57,35,13,1,0,1
57,35,14,1,0,1
57,35,15,1,0,1
57,35,16,1,0,1
57,35,17,1,0,1
57,35,23,1,0,1
57,35,24,1,0,1
57,35,25,1,0,1
57,36,8,1,0,1
57,36,9,1,0,1
57,36,10,1,0,1
57,36,11,1,0,1
57,36,12,1,0,1
57,36,13,1,0,1
57,36,14,1,0,1
57,36,15,1,0,1
57,36,16,1,0,1
57,36,17,1,0,1
57,36,18,1,0,1
57,36,24,1,0,1
57,36,25,1,0,1
57,36,26,1,0,1
57,37,9,1,0,1
57,37,10,1,0,1
57,37,11,1,0,1
57,37,12,1,0,1
57,37,13,1,0,1
57,37,14,1,0,1
57,37,15,1,0,1
57,37,16,1,0,1
57,37,17,1,0,1
57,37,18,1,0,1
57,37,19,1,0,1
57,37,24,1,0,1
57,37,25,1,0,1
57,37,26,1,0,1
57,38,8,1,0,1
57,38,9,1,0,1
57,38,10,1,0,1
57,38,11,1,0,1
57,38,12,1,0,1
57,38,13,1,0,1
57,38,14,1,0,1
57,38,15,1,0,1
57,38,16,1,0,1
57,38,17,1,0,1
57,38,18,1,0,1
57,38,19,1,0,1
57,38,20,1,0,1
57,38,25,1,0,1
57,38,26,1,0,1
57,39,8,1,0,1
57,39,9,1,0,1
57,39,10,1,0,1
57,39,11,1,0,1
57,39,12,1,0,1
57,39,13,1,0,1
57,39,14,1,0,1
57,39,15,1,0,1
57,39,16,1,0,1
57,39,17,1,0,1
57,39,18,1,0,1
57,39,19,1,0,1
57,39,20,1,0,1
57,39,26,1,0,1
57,39,27,1,0,1
57,40,8,1,0,1
57,40,9,1,0,1
57,40,10,1,0,1
57,40,11,1,0,1
57,40,12,1,0,1
57,40,13,1,0,1
57,40,14,1,0,1
57,40,15,1,0,1
57,40,16,1,0,1
57,40,17,1,0,1
57,40,18,1,0,1
57,40,19,1,0,1
57,40,20,1,0,1
57,40,21,1,0,1
57,41,7,1,0,1
57,41,8,1,0,1
57,41,9,1,0,1
57,41,10,1,0,1
57,41,11,1,0,1
57,41,12,1,0,1
57,41,13,1,0,1
57,41,14,1,0,1
57,41,15,1,0,1
57,41,16,1,0,1
57,41,17,1,0,1
57,41,18,1,0,1
57,41,19,1,0,1
57,41,20,1,0,1
57,41,21,1,0,1
57,41,22,1,0,1
57,42,8,1,0,1
57,42,9,1,0,1
57,42,10,1,0,1
57,42,11,1,0,1
57,42,12,1,0,1
57,42,13,1,0,1
57,42,14,1,0,1
57,42,15,1,0,1
57,42,16,1,0,1
57,42,17,1,0,1
57,42,18,1,0,1
57,42,19,1,0,1
57,42,20,1,0,1
57,42,21,1,0,1
57,42,22,1,0,1
57,42,23,1,0,1
57,43,8,1,0,1
57,43,9,1,0,1
57,43,10,1,0,1
57,43,11,1,0,1
57,43,12,1,0,1
57,43,13,1,0,1
57,43,14,1,0,1
57,43,15,1,0,1
57,43,16,1,0,1
57,43,17,1,0,1
57,43,18,1,0,1
57,43,19,1,0,1
57,43,20,1,0,1
57,43,21,1,0,1
57,43,22,1,0,1
57,43,23,1,0,1
57,43,24,1,0,1
57,44,8,1,0,1
57,44,9,1,0,1
57,44,10,1,0,1
57,44,11,1,0,1
57,44,12,1,0,1
57,44,13,1,0,1
57,44,14,1,0,1
57,44,15,1,0,1
57,44,16,1,0,1
57,44,17,1,0,1
57,44,18,1,0,1
57,44,19,1,0,1
57,44,20,1,0,1
57,44,21,1,0,1
57,44,22,1,0,1
57,44,23,1,0,1
57,44,24,1,0,1
57,44,25,1,0,1
57,45,8,1,0,1
57,45,9,1,0,1
57,45,10,1,0,1
57,45,11,1,0,1
57,45,12,1,0,1
57,45,13,1,0,1
57,45,14,1,0,1
57,45,15,1,0,1
57,45,16,1,0,1
